"기준_년분기_코드","행정동_코드","행정동_코드_명","집객시설_수","관공서_수","은행_수","종합병원_수","일반_병원_수","약국_수","유치원_수","초등학교_수","중학교_수","고등학교_수","대학교_수","백화점_수","슈퍼마켓_수","극장_수","숙박_시설_수","공항_수","철도_역_수","버스_터미널_수","지하철_역_수","버스_정거장_수"
"20213","11530520","구로1동","88","4","1","","","5","3","1","1","1","","","4","","","","","","","25"
"20213","11530510","신도림동","168","5","4","","","12","2","1","1","1","1","","2","1","1","","","","3","43"
"20213","11500641","방화3동","83","5","1","","","5","2","3","2","1","1","","","","","","","","1","22"
"20213","11500640","방화2동","124","4","","","","7","3","1","1","","","","2","1","","4","","","5","37"
"20213","11500630","방화1동","200","2","3","","2","21","4","3","1","3","","","","","1","","","","1","46"
"20213","11500620","공항동","176","6","7","1","","11","1","2","2","","4","","","","","21","","","2","39"
"20213","11500615","우장산동","158","4","4","","3","12","3","2","","","5","","","","","","","","1","33"
"20213","11500611","발산1동","246","3","9","1","2","33","2","3","4","8","","","1","","","","","","","63"
"20213","11500605","가양3동","52","3","","","","4","3","2","1","1","","","","","","","","","1","13"
"20213","11500604","가양2동","75","4","3","","","7","3","1","1","1","","","","","","","","","1","14"
"20213","11500603","가양1동","279","5","13","","","20","3","1","1","1","","","","1","2","","","","5","69"
"20213","11500593","화곡8동","95","2","3","","","8","1","","","","","","","","","","","","1","33"
"20213","11500591","화곡6동","118","7","5","","","8","2","1","","","9","","","","","","","","","29"
"20213","11500590","화곡본동","145","3","","","1","11","1","2","","","","","","","","","","","","31"
"20213","11500570","화곡4동","101","4","2","","","14","3","1","","2","","","","","","","","","","30"
"20213","11500560","화곡3동","87","4","3","","","8","2","","","","","","","","","","","","","12"
"20213","11500550","화곡2동","65","2","","","","3","2","1","","","","","","","","","","","","30"
"20213","11500540","화곡1동","226","3","2","","2","26","","2","1","","","","","1","","","","","2","27"
"20213","11500535","등촌3동","184","6","3","1","2","18","2","5","2","4","","","","1","","","","","","55"
"20213","11500530","등촌2동","58","3","","","1","6","2","2","2","2","","","","","","","","","","8"
"20213","11500520","등촌1동","95","1","5","","1","10","","1","","","","","","1","","","","","","20"
"20213","11500510","염창동","147","5","3","","1","15","","2","2","","","","","","","","","","2","35"
"20213","11470680","신정7동","107","3","2","","","8","3","3","1","1","","","","","","","","","1","30"
"20213","11470670","신정6동","72","7","6","","","2","2","","1","1","","","","","","","","","","31"
"20213","11470650","신정4동","161","3","8","1","1","16","3","2","","2","","","","","","","","","1","18"
"20213","11470640","신정3동","203","4","1","","","15","1","3","1","4","","","","","","","","","1","81"
"20213","11470630","신정2동","71","3","1","","","7","1","2","1","","","","","","","","","","","20"
"20213","11470620","신정1동","94","7","3","","","9","2","2","1","","","","","","","","","","","26"
"20213","11470611","신월7동","74","6","1","","","10","2","","1","","","","","","","","","","","21"
"20213","11470610","신월6동","47","1","2","","1","5","1","1","1","","","","","","","","","","","15"
"20213","11470600","신월5동","54","3","","","1","3","2","1","2","","","","","","","","","","","12"
"20213","11470590","신월4동","63","2","1","","","6","3","1","","","","","","","","","","","","11"
"20213","11470580","신월3동","70","2","1","","","7","1","1","2","3","","","","","","","","","","8"
"20213","11470570","신월2동","65","3","1","","","6","1","2","2","","","","","","","","","","","12"
"20213","11470560","신월1동","71","3","3","","","12","1","","","","","","","","","","","","","9"
"20213","11470550","목5동","143","8","9","1","","12","4","3","2","2","","","","","","","","","","52"
"20213","11470540","목4동","84","3","3","","","9","1","1","1","1","","","","","","","","","","14"
"20213","11470530","목3동","96","3","4","","","11","1","","1","","","","","","","","","","","7"
"20213","11470520","목2동","97","3","2","","1","13","3","1","","","","","","","1","","","","1","18"
"20213","11470510","목1동","190","5","12","","1","21","1","1","1","1","2","","","2","","","","","2","29"
"20213","11440740","상암동","247","10","11","","","14","3","3","1","1","","","1","","","","","","4","104"
"20213","11440730","성산2동","158","6","3","","","13","2","3","2","","","","1","1","","","","","2","47"
"20213","11440720","성산1동","86","4","2","","","5","1","2","2","1","1","","","","1","","","","","29"
"20213","11440710","연남동","52","2","1","","","2","1","","1","2","","","","","","","","","","23"
"20213","11440700","망원2동","83","4","1","","","6","1","2","","","","","","","","","","","","33"
"20213","11440690","망원1동","95","2","2","","","11","","","","","","","","","1","","","","","23"
"20213","11440680","합정동","109","4","3","","","10","1","1","1","","","","","","","","","","","32"
"20213","11440660","서교동","358","13","22","","","31","1","1","","","2","","","5","3","","","","7","88"
"20213","11440655","서강동","156","6","4","","","7","1","1","","","20","","","","","","","","2","64"
"20213","11440630","신수동","76","4","1","","1","5","1","1","1","1","","","","","","","","","","24"
"20213","11440610","염리동","52","3","1","","","3","1","1","2","3","","","","","2","","","","","10"
"20213","11440600","대흥동","209","5","5","","","18","","3","1","1","27","","","","3","","","","3","38"
"20213","11440590","용강동","90","7","6","","1","10","2","1","","","","","","","","","","","1","24"
"20213","11440585","도화동","144","4","7","","","15","2","1","","","","","","1","1","","","","1","38"
"20213","11440565","공덕동","172","7","9","","","21","1","3","","","","","2","","","","","","4","39"
"20213","11440555","아현동","145","5","8","","","16","1","1","1","1","","","","","1","","","","2","23"
"20213","11410720","북가좌2동","115","3","3","","","12","2","","","","","","","","","","","","","39"
"20213","11410710","북가좌1동","60","1","2","","","5","2","1","1","1","","","","","","","","","","13"
"20213","11410700","남가좌2동","117","4","4","","","12","4","1","1","","8","","","","","","","","","24"
"20213","11410690","남가좌1동","94","2","3","","1","9","","1","","","","","1","","1","","","","1","20"
"20213","11410685","홍은2동","161","4","2","1","","8","","2","3","1","12","","","","","","","","","83"
"20213","11410660","홍은1동","86","3","","","","7","1","1","","","","","","","1","","","","","32"
"20213","11410655","홍제2동","56","1","","","","6","3","","","","","","","","1","","","","","15"
"20213","11410640","홍제3동","129","3","3","","2","14","1","2","1","","3","","4","","6","","","","1","46"
"20213","11410620","홍제1동","135","3","2","","","10","2","2","","","1","","","","1","","","","1","40"
"20213","11410615","연희동","201","7","7","","1","16","","1","3","1","13","","","1","1","","","","","70"
"20213","11410585","신촌동","368","6","10","1","","22","1","3","1","1","109","1","","4","3","","","","2","60"
"20213","11410565","충현동","184","9","8","","","7","1","3","1","2","24","","","","","","","","3","58"
"20213","11410555","북아현동","76","2","2","","1","7","1","1","","1","","","","","","","","","","17"
"20213","11410520","천연동","127","4","1","","","4","","1","1","1","11","","","","1","","","","","44"
"20213","11380690","진관동","242","6","6","","","22","6","6","2","4","","","","1","","","","","1","81"
"20213","11380650","수색동","60","5","2","","","5","1","1","","","","","2","","","","","","1","22"
"20213","11380640","증산동","83","3","","","","8","1","1","2","","","","2","","","","","","1","16"
"20213","11380632","신사2동","82","4","","","","5","","3","1","1","","","","","","","","","1","35"
"20213","11380631","신사1동","94","3","","","","8","3","","1","","5","","","","","","","","1","22"
"20213","11380625","역촌동","176","5","5","","2","18","2","1","","","","","","","","","","","","51"
"20213","11380600","응암3동","138","3","3","","1","16","1","1","2","1","","","2","","","","","","","31"
"20213","11380590","응암2동","91","3","1","","1","10","2","1","","","","","","","","","","","","37"
"20213","11380580","응암1동","133","5","5","","1","20","1","1","1","1","","","","","","","","","","27"
"20213","11380570","대조동","205","3","5","","1","24","","2","","2","","","","1","","","","","","32"
"20213","11380560","구산동","127","3","","","1","8","3","3","2","3","","","","","","","","","","38"
"20213","11380552","갈현2동","121","3","1","","1","15","5","2","1","5","","","","","","","","","1","34"
"20213","11380551","갈현1동","133","2","2","1","","13","1","","","","","","","","","","","","2","48"
"20213","11380530","불광2동","113","6","1","","","5","","3","3","1","","","3","","","","","","","32"
"20213","11380520","불광1동","198","6","4","","1","17","4","2","","","","","","1","","","","","3","49"
"20213","11380510","녹번동","148","8","3","","2","12","1","3","","","","","1","1","","","","","2","35"
"20213","11350720","상계10동","64","3","","","","1","1","2","1","1","","","","","","","","","","30"
"20213","11350710","상계9동","78","3","4","","","6","1","3","2","2","","","","","","","","","","18"
"20213","11350700","상계8동","92","3","3","","","7","","","1","","","","","","","","","","1","15"
"20213","11350695","상계6?7동","253","9","11","1","1","29","","3","2","1","4","","","1","","","","","","40"
"20213","11350670","상계5동","105","2","1","","","11","","1","","","","","","","3","","","","1","36"
"20213","11350665","상계3?4동","107","4","1","","","9","3","2","","","1","","","","2","","","","1","11"
"20213","11350640","상계2동","182","2","1","","2","19","1","1","1","","","","","1","","","","","2","33"
"20213","11350630","상계1동","190","5","2","","","14","3","3","2","1","","","","1","","","","","1","38"
"20213","11350625","중계2?3동","142","7","2","","","10","4","4","1","3","","","","2","","","","","1","39"
"20213","11350624","중계4동","81","2","3","","","14","1","1","3","2","","","","","","","","","","6"
"20213","11350621","중계1동","85","2","3","","","7","","2","1","2","","","","","","","","","","18"
"20213","11350619","중계본동","95","5","2","","","7","3","2","","3","","","","","","","","","","21"
"20213","11350612","하계2동","67","2","1","","","4","2","2","1","","","","","","","","","","1","28"
"20213","11350611","하계1동","133","4","3","1","","9","1","1","2","4","16","","","","","","","","","41"
"20213","11350600","공릉2동","271","7","6","1","","14","3","4","4","2","64","","1","","","","","","1","63"
"20213","11350595","공릉1동","211","4","6","","4","21","3","3","","","1","","1","","","","","","3","54"
"20213","11350580","월계3동","135","5","3","","","8","4","3","1","","","","","","","","","","2","47"
"20213","11350570","월계2동","136","4","","","","5","3","2","3","4","11","","","","","","","","1","64"
"20213","11350560","월계1동","159","4","2","","","10","2","1","1","1","17","","","","","","","","","59"
"20213","11320710","방학3동","112","3","3","","","6","3","3","1","","","","","","","","","","","47"
"20213","11320700","방학2동","64","3","","","","7","","1","1","","","","","","","","","","","23"
"20213","11320690","방학1동","148","6","6","","2","15","2","1","1","1","","","","","","","","","1","39"
"20213","11320681","쌍문4동","64","1","","","","4","5","2","2","3","","","","","","","","","","23"
"20213","11320680","쌍문3동","78","3","3","1","","12","","","1","","","","","","1","","","","1","17"
"20213","11320670","쌍문2동","87","3","1","","1","10","1","1","1","","","","","","2","","","","","19"
"20213","11320660","쌍문1동","126","6","1","","1","4","1","3","","1","17","","","","","","","","","54"
